textbox3,textbox16,textbox105,textbox18,textbox103,textbox9,textbox101,textbox11,textbox99,textbox14,textbox15,textbox55,textbox22,textbox156
"Tuesday, September 2, 2025",8/1/2025 12:00 AM,All,8/31/2025 11:59 PM,All,All,All,All,All,All,All,All,All,Completed

OperationType_1,textbox4,textbox72,AnimalNumber,AnimalName,Species,textbox30,textbox36,Gender,textbox46,textbox41,textbox44,OperationType,PetID,ARN,textbox50,textbox51,textbox52,textbox53,Altered,Size,SpayedNeutered,By,OperationSubType,DOA,ScheduleStatus,Textbox24,Textbox49,Assigned_To,Textbox61,textbox542
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059255215,STRUDEL,Cat,Domestic Shorthair/,3m 1d,F,Black,N,8/29/2025 8:45 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,Completed,8/29/2025 7:45 AM,8/29/2025 8:45 AM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059255216,,Cat,Domestic Shorthair/Mix,3m 1d,U,Black,N,8/29/2025 8:45 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,Completed,8/29/2025 7:45 AM,8/29/2025 8:45 AM,TAMMI COGSWELL,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059255997,MOM,Cat,Domestic Shorthair/Mix,,F,Brown,N,8/28/2025 11:43 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,Field,False,Completed,8/28/2025 10:43 AM,8/28/2025 11:43 AM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059256004,,Cat,Domestic Shorthair/Mix,1m 0d,U,Black/White,N,8/28/2025 11:43 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,Field,False,Completed,8/28/2025 10:43 AM,8/28/2025 11:43 AM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059256006,,Cat,Domestic Shorthair/Mix,1m 0d,U,Brown,N,8/28/2025 11:43 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,Field,False,Completed,8/28/2025 10:43 AM,8/28/2025 11:43 AM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059256007,,Cat,Domestic Shorthair/Mix,1m 0d,U,Brown,N,8/28/2025 11:43 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,Field,False,Completed,8/28/2025 10:43 AM,8/28/2025 11:43 AM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059256009,,Cat,Domestic Shorthair/Mix,1m 0d,U,Brown,N,8/28/2025 11:43 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,Field,False,Completed,8/28/2025 10:43 AM,8/28/2025 11:43 AM,SHANNON VOGT,1 hour ,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059257699,Bluey,Cat,Domestic Shorthair/,1m 11d,F,Blue,N,8/28/2025 1:37 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059257701,,Cat,Domestic Shorthair/,1m 11d,M,Brown,N,8/28/2025 1:37 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059257702,,Cat,Domestic Shorthair/,1m 11d,M,Grey,N,8/28/2025 1:37 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059257703,Bingo,Cat,Domestic Shorthair/,1m 11d,F,Grey,N,8/28/2025 1:37 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059257709,,Cat,Domestic Shorthair/,1m 11d,M,Grey,N,8/28/2025 1:37 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059257712,,Cat,Domestic Shorthair/,1m 11d,M,Black,N,8/28/2025 1:37 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059257717,,Cat,Domestic Shorthair/,1m 11d,M,Grey,N,8/28/2025 1:37 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059257722,,Cat,Domestic Shorthair/,1m 11d,M,Black/White,N,8/28/2025 1:37 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,NICOLEA,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059263127,,Cat,Domestic Shorthair/Mix,3m 0d,M,Grey,N,8/29/2025 11:25 AM,Stray,,GINA,,Small,Receiving/Receiving,No,No,,N,SHANNONV,OTC,False,Completed,8/29/2025 10:55 AM,8/29/2025 11:25 AM,TAMMI COGSWELL,30 minutes,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059263324,,Rabbit,French Lop/French Lop,0d,M,Brown,N,8/29/2025 11:12 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059264283,lola,Dog,"Bulldog, English/Mix",7y 0d,F,Brindle/White,N,8/29/2025 12:37 PM,Stray,,,,Medium,Dog Holding F/02,No,No,,N,LINDSEYS,Field,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059269123,,Cat,Domestic Shorthair/Mix,28d,F,Brown,N,8/30/2025 8:03 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059269124,,Cat,Domestic Shorthair/Mix,28d,M,Brown,N,8/30/2025 8:03 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059269125,,Cat,Domestic Shorthair/Mix,28d,M,Brown,N,8/30/2025 8:03 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059269127,,Cat,Domestic Shorthair/Mix,28d,F,Brown,N,8/30/2025 8:03 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059269486,,Cat,Domestic Shorthair/Mix,1y 0d,F,Black/Orange,N,8/30/2025 10:26 AM,Stray,,,,Small,Receiving/Receiving,No,No,,N,EvanH,Field,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059269648,,Cat,Domestic Shorthair/,1y 0d,M,Grey,N,8/30/2025 10:56 AM,Stray,,AMBROSE,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059270087,,Cat,Domestic Shorthair/Mix,10m 2d,F,Grey/White,N,8/30/2025 12:00 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059270092,,Cat,Domestic Shorthair/Mix,7d,M,Black,N,8/30/2025 12:00 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059270095,,Cat,Domestic Shorthair/Mix,7d,M,Black,N,8/30/2025 12:00 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059270103,,Cat,Domestic Shorthair/Mix,7d,M,Brown,N,8/30/2025 12:00 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059270109,,Cat,Domestic Shorthair/Mix,7d,M,Brown,N,8/30/2025 12:00 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059270791,,Cat,Domestic Shorthair/,1y 0d,F,Black/White,N,8/30/2025 1:36 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,OTC,False,,,,,,580
Stray,Total Intakes: 199,Total Unique Animals: 199,A0059270843,OZZY,Cat,Domestic Shorthair/,3m 0d,M,Black/White,N,8/30/2025 1:48 PM,Stray,,,,Small,Receiving/Receiving,No,No,,N,TAMMIC,No Hold,False,,,,,,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0058552576,Carburetor,Cat,Domestic Shorthair/,4m 1d,F,Brown,Y,8/4/2025 10:59 AM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,ASHLEYD,Feral Cat Focus,False,,,,,,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0058561745,Eanie,Cat,Domestic Longhair/Mix,2m 18d,F,Blue/White,N,8/9/2025 9:41 AM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,KEARAC,Feral Cat Focus,False,Completed,8/9/2025 8:41 AM,8/9/2025 9:41 AM,Ashley Dittrich,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0058561748,Miney,Cat,Domestic Shorthair/Mix,2m 20d,F,White/Blue,N,8/9/2025 9:41 AM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,KEARAC,Feral Cat Focus,False,Completed,8/9/2025 8:41 AM,8/9/2025 9:41 AM,Ashley Dittrich,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0058561752,FRANCIS,Cat,Domestic Shorthair/Mix,2m 20d,M,Black/White,N,8/9/2025 9:41 AM,Transfer In,,MOE,,Small,Receiving/Receiving,Yes,No,,Y,KEARAC,Feral Cat Focus,False,Completed,8/9/2025 8:41 AM,8/9/2025 9:41 AM,Ashley Dittrich,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0058562068,Minnie,Cat,Domestic Longhair/Mix,2m 18d,F,Blue/White,N,8/9/2025 9:41 AM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,KEARAC,Feral Cat Focus,False,Completed,8/9/2025 8:41 AM,8/9/2025 9:41 AM,Ashley Dittrich,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0058967991,Banga,Dog,"Mixed Breed, Large (over 44 lbs fully grown)/Mix",3y 11m 21d,M,White/Grey,N,8/1/2025 10:04 AM,Transfer In,,,,Large,Dog Holding E/07,Yes,No,,Y,SHANNONV,ACO or DCO in County,False,Completed,8/1/2025 9:04 AM,8/1/2025 10:04 AM,Ashley Dittrich,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059007995,Bandit,Dog,"Mixed Breed, Small (under 24 lbs fully grown)/Mix",9y 2d,M,Tan,Y,8/1/2025 2:47 PM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,KEARAC,SPCA - Other Counties,False,Completed,8/1/2025 12:47 PM,8/1/2025 2:47 PM,Leigh Ann Abbey,2 hours ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059007997,Max,Dog,"Mixed Breed, Small (under 24 lbs fully grown)/Mix",8y 2d,M,Tan,Y,8/1/2025 2:47 PM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,KEARAC,SPCA - Other Counties,False,Completed,8/1/2025 12:47 PM,8/1/2025 2:47 PM,Leigh Ann Abbey,2 hours ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059007999,Clementine,Dog,"Mixed Breed, Large (over 44 lbs fully grown)/Mix",1y 2d,F,White/Brindle,Y,8/1/2025 2:47 PM,Transfer In,,,,Large,Receiving/Receiving,Yes,No,,Y,KEARAC,SPCA - Other Counties,False,Completed,8/1/2025 12:47 PM,8/1/2025 2:47 PM,Leigh Ann Abbey,2 hours ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059038225,,Cat,Domestic Shorthair/Mix,1y 0d,M,Grey,N,8/4/2025 7:49 AM,Transfer In,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,ACO or DCO in County,False,,,,,,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059050463,BIGGIE,Cat,Domestic Shorthair/,5y 1d,M,White/Brown,Y,8/6/2025 2:28 PM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,ASHLEYD,SPCA - Other Counties,False,Completed,8/6/2025 1:28 PM,8/6/2025 2:28 PM,Leigh Ann Abbey,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059050539,DEGU,Cat,Domestic Shorthair/,7y 1d,M,Black/White,Y,8/6/2025 2:28 PM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,ASHLEYD,SPCA - Other Counties,False,Completed,8/6/2025 1:28 PM,8/6/2025 2:28 PM,Leigh Ann Abbey,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059050618,MEECHI,Cat,Domestic Shorthair/,4y 1d,M,Grey/White,Y,8/6/2025 2:28 PM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,ASHLEYD,SPCA - Other Counties,False,Completed,8/6/2025 1:28 PM,8/6/2025 2:28 PM,Leigh Ann Abbey,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059050668,CHRIS,Cat,Domestic Shorthair/,1m 30d,M,Black,N,8/6/2025 2:28 PM,Transfer In,,,,Small,Receiving/Receiving,No,No,,N,ASHLEYD,SPCA - Other Counties,False,Completed,8/6/2025 1:28 PM,8/6/2025 2:28 PM,Leigh Ann Abbey,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059050679,QUAGMIRE,Cat,Domestic Shorthair/,1m 30d,F,Black/White,N,8/6/2025 2:28 PM,Transfer In,,,,Small,Receiving/Receiving,No,No,,N,ASHLEYD,SPCA - Other Counties,False,Completed,8/6/2025 1:28 PM,8/6/2025 2:28 PM,Leigh Ann Abbey,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059050700,LOIS,Cat,Domestic Shorthair/,1m 30d,F,Black,N,8/6/2025 2:28 PM,Transfer In,,,,Small,Receiving/Receiving,No,No,,N,ASHLEYD,SPCA - Other Counties,False,Completed,8/6/2025 1:28 PM,8/6/2025 2:28 PM,Leigh Ann Abbey,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059084350,,Cat,Domestic Longhair/Mix,1m 12d,F,Brown,N,8/11/2025 10:42 AM,Transfer In,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,ACO or DCO in County,False,,,,,,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059084529,,Dog,Maltese/Mix,,F,White,N,8/11/2025 10:51 AM,Transfer In,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,ACO or DCO in County,False,Completed,8/11/2025 9:51 AM,8/11/2025 10:51 AM,SHANNON VOGT,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059115965,ALEX,Cat,Domestic Shorthair/,2y 0d,F,Brown,Y,8/15/2025 2:16 PM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,TAMMIC,Rescue Group (any other),False,Completed,8/15/2025 1:16 PM,8/15/2025 2:16 PM,SHANNON VOGT,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059188994,Bart,Cat,Domestic Shorthair/,4m 10d,M,Orange,Y,8/28/2025 2:13 PM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,ASHLEYD,Feral Cat Focus,False,Completed,8/28/2025 1:13 PM,8/28/2025 2:13 PM,Ashley Dittrich,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059189011,Lisa,Cat,Domestic Longhair/,4m 10d,F,Black,U,8/28/2025 2:13 PM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,ASHLEYD,Feral Cat Focus,False,Completed,8/28/2025 1:13 PM,8/28/2025 2:13 PM,Ashley Dittrich,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059219048,Marbles,Cat,Domestic Shorthair/,3m 6d,F,Brown,Y,8/28/2025 9:07 AM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,SHANNONV,Feral Cat Focus,False,Completed,8/28/2025 8:07 AM,8/28/2025 9:07 AM,Ashley Dittrich,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059219054,Banshee,Cat,Domestic Shorthair/,3m 6d,F,Black,Y,8/28/2025 9:07 AM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,SHANNONV,Feral Cat Focus,False,Completed,8/28/2025 8:07 AM,8/28/2025 9:07 AM,Ashley Dittrich,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059219059,LYNX,Cat,Domestic Shorthair/,3m 6d,F,Brown,Y,8/28/2025 9:07 AM,Transfer In,,,,Small,Receiving/Receiving,Yes,No,,Y,SHANNONV,Feral Cat Focus,False,Completed,8/28/2025 8:07 AM,8/28/2025 9:07 AM,Ashley Dittrich,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059259522,,Dog,"Mixed Breed, Small (under 24 lbs fully grown)/Mix",2m 0d,M,Tan/White,N,8/29/2025 10:48 AM,Transfer In,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,Furever Friends,False,Completed,8/29/2025 9:48 AM,8/29/2025 10:48 AM,SHANNON VOGT,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059259526,,Dog,"Mixed Breed, Small (under 24 lbs fully grown)/Mix",2m 0d,F,White/Black,N,8/29/2025 10:48 AM,Transfer In,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,Furever Friends,False,Completed,8/29/2025 9:48 AM,8/29/2025 10:48 AM,SHANNON VOGT,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059259529,,Dog,"Mixed Breed, Small (under 24 lbs fully grown)/Mix",2m 0d,M,White/Brown,N,8/29/2025 10:48 AM,Transfer In,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,Furever Friends,False,Completed,8/29/2025 9:48 AM,8/29/2025 10:48 AM,SHANNON VOGT,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059259533,,Dog,"Mixed Breed, Small (under 24 lbs fully grown)/Mix",2m 0d,F,Brown/White,N,8/29/2025 10:48 AM,Transfer In,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,Furever Friends,False,Completed,8/29/2025 9:48 AM,8/29/2025 10:48 AM,SHANNON VOGT,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059259534,,Dog,"Mixed Breed, Small (under 24 lbs fully grown)/Mix",2m 0d,F,White/Brown,N,8/29/2025 10:48 AM,Transfer In,,,,Small,Receiving/Receiving,No,No,,N,SHANNONV,Furever Friends,False,Completed,8/29/2025 9:48 AM,8/29/2025 10:48 AM,SHANNON VOGT,1 hour ,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059265048,TROUT,Dog,"Chihuahua, Short Coat/Mix",,M,Blond,N,8/29/2025 1:40 PM,Transfer In,,,,Small,Dog Holding E/01,No,No,,N,NATALIAD,Other Shelter (Not SPCA),False,,,,,,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059265062,PEPE,Dog,"Mixed Breed, Large (over 44 lbs fully grown)/Mix",9m 28d,M,Black,N,8/29/2025 1:43 PM,Transfer In,,,,Medium,Dog Adoptions A/01,No,No,,N,NATALIAD,Other Shelter (Not SPCA),False,,,,,,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059265092,KING CONDRELL,Dog,"Terrier, Pit Bull/Mix",2y 2m 30d,M,White/Black,N,8/29/2025 1:46 PM,Transfer In,,,,Medium,Dog Holding F/07,No,No,,N,NATALIAD,Other Shelter (Not SPCA),False,,,,,,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059265181,Riff Raff,Dog,"Mixed Breed, Large (over 44 lbs fully grown)/Mix",1y 5m 26d,M,Brindle/White,N,8/29/2025 1:51 PM,Transfer In,,,,Medium,Dog Holding E/07,No,No,,N,NATALIAD,Other Shelter (Not SPCA),False,,,,,,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059265204,Templeton,Dog,"Mixed Breed, Large (over 44 lbs fully grown)/Mix",1y 1m 11d,M,Red/White,N,8/29/2025 1:55 PM,Transfer In,,,,Medium,Dog Adoptions A/04,No,No,,N,NATALIAD,Other Shelter (Not SPCA),False,,,,,,580
Transfer In,Total Intakes: 35,Total Unique Animals: 35,A0059265226,Daryl,Dog,"Mixed Breed, Large (over 44 lbs fully grown)/Mix",3y 12m 1d,M,Brindle/Grey,N,8/29/2025 1:58 PM,Transfer In,,Darrell,,Medium,Dog Adoptions A/07,No,No,,N,NATALIAD,Other Shelter (Not SPCA),False,,,,,,580

